  0.60000002384185791        365.51094572374541       -493.08404756915252       -127.57310184540626       -1.4839618382154975       -608.09020729751501     
  0.60000002384185791        226.22262874290772       -493.09008129727511       -266.86745255436796       -1.9339630277705937       -608.08588962347687     
  0.60000002384185791        220.75635022579948       -493.05333271206536       -272.29698248626636       -1.9509285284380984       -608.06944035914557     
  0.60000002384185791        226.16585037779265       -492.99163182218729       -266.82578144439475       -1.9310310714609069       -608.05285285813591     
  0.60000002384185791        222.60585061743598       -493.07625638577616       -270.47040576833984       -1.9443492034979246       -608.01592547694031     
  0.60000002384185791        225.46527299849981       -493.14408741678511       -267.67881441828547       -1.9366690998062654       -607.98264799961214     
  0.60000002384185791        224.91504991016510       -493.25867761430311       -268.34362770413918       -1.9418246860148636       -607.95922124116123     
  0.60000002384185791        228.77807883579354       -493.24571956288065       -264.46764072708686       -1.9288616021453142       -607.92364144821340     
  0.60000002384185791        223.95182478285571       -493.12732998163352       -269.17550519877665       -1.9411352673865989       -607.86869253382929     
  0.60000002384185791        225.63441676201788       -493.11566119112365       -267.48124442910591       -1.9346405508701192       -607.84988987788211     
  0.60000002384185791        224.06668317450280       -493.13661093506465       -269.06992776056211       -1.9398330534968697       -607.83464414951777     
  0.60000002384185791        227.78941551545387       -493.17164649867783       -265.38223098322419       -1.9288496292985848       -607.80585412569428     
  0.60000002384185791        224.82075496205465       -493.06129231482191       -268.24053735276789       -1.9353408744708605       -607.77002751109148     
  0.60000002384185791        224.75647954748786       -493.00945852753068       -268.25297898004362       -1.9339119094164878       -607.75883500150815     
  0.60000002384185791        226.69463917927220       -493.04428422104758       -266.34964504177532       -1.9277547162765443       -607.74636698184929     
  0.60000002384185791        228.17361819752190       -492.92394718515430       -264.75032898763283       -1.9183098442568636       -607.73915500607427     
  0.60000002384185791        224.73708441901866       -492.90711645840383       -268.17003203938464       -1.9287398390032502       -607.74642133211773     
  0.60000002384185791        226.57452768582411       -492.85499006519581       -266.28046237937150       -1.9217331151825765       -607.76601566939189     
  0.60000002384185791        223.01928554385037       -492.79499067706450       -269.77570513321325       -1.9306739264290249       -607.79894048675146     
  0.60000002384185791        223.76851033867584       -492.80170014956008       -269.03318981088415       -1.9291555101019517       -607.82127092379847     
  0.60000002384185791        226.13478087532062       -492.72150352642740       -266.58672265110698       -1.9195116585622900       -607.86139837518056     
  0.60000002384185791        226.48412323371534       -492.55037891369238       -266.06625567997696       -1.9133389910513332       -607.90406507269006     
  0.60000002384185791        226.12172159112990       -492.62818074196502       -266.50645915083544       -1.9168778883021422       -607.94530093976255     
  0.60000002384185791        226.54419322283871       -492.73966822157490       -266.19547499873596       -1.9197717517332458       -607.99206416175662     
  0.60000002384185791        228.52575245454403       -492.69750650310499       -264.17175404856022       -1.9127430471549167       -608.05287439426900     
