           1  -684.29979233929703        249.08536737160307       -435.21442496769396     
           2  -684.29792240560641        249.08349742011998       -435.21442498548640     
           3  -684.29480559854699        249.08038059425638       -435.21442500429060     
           4  -684.29044170447378        249.07601668036551       -435.21442502410827     
           5  -684.28483050237571        249.07040545743442       -435.21442504494132     
           6  -684.27797176386991        249.06354669707773       -435.21442506679216     
           7  -684.26986525318785        249.05544016353187       -435.21442508965595     
           8  -684.26051072719895        249.04608561365441       -435.21442511354451     
           9  -684.24990793536210        249.03548279692251       -435.21442513843959     
          10  -684.23805661979179        249.02363145543444       -435.21442516435735     
          11  -684.22495651520728        249.01053132391533       -435.21442519129198     
          12  -684.21060734896037        248.99618212972041       -435.21442521923996     
          13  -684.19500884105241        248.98058359284724       -435.21442524820520     
          14  -684.17816070413369        248.96373542594267       -435.21442527819102     
          15  -684.16006264350949        248.94563733431829       -435.21442530919120     
          16  -684.14071435716630        248.92628901596291       -435.21442534120342     
          17  -684.12011553579077        248.90569016156192       -435.21442537422888     
          18  -684.09826586278234        248.88384045451463       -435.21442540826774     
          19  -684.07516501427745        248.86073957095803       -435.21442544331944     
          20  -684.05081265917102        248.83638717978809       -435.21442547938295     
          21  -684.02520845914046        248.81078294268778       -435.21442551645271     
          22  -683.99835206868477        248.78392651415444       -435.21442555453029     
          23  -683.97024313514589        248.75581754153001       -435.21442559361589     
          24  -683.94088129873830        248.72645566503502       -435.21442563370329     
          25  -683.91026619259537        248.69584051780211       -435.21442567479323     
          26  -683.87839744279393        248.66397172591337       -435.21442571688056     
          27  -683.84527466840802        248.63084890844240       -435.21442575996559     
          28  -683.81089748153579        248.59647167749293       -435.21442580404289     
          29  -683.77526548736068        248.56083963824520       -435.21442584911551     
          30  -683.73837828417675        248.52395238900169       -435.21442589517505     
          31  -683.70023546345442        248.48580952123612       -435.21442594221833     
          32  -683.66083660989148        248.44641061964526       -435.21442599024624     
          33  -683.62018130145555        248.40575526220132       -435.21442603925425     
          34  -683.57826910944698        248.36384302020934       -435.21442608923763     
          35  -683.53509959855876        248.32067345836418       -435.21442614019458     
          36  -683.49067232692710        248.27624613481240       -435.21442619211473     
          37  -683.44498684622386        248.23056060121476       -435.21442624500912     
          38  -683.39804270167167        248.18361640281253       -435.21442629885917     
          39  -683.34983943215468        248.13541307849434       -435.21442635366031     
          40  -683.30037657028856        248.08595016086792       -435.21442640942064     
          41  -683.24965364245622        248.03522717633186       -435.21442646612434     
          42  -683.19767016893024        247.98324364515270       -435.21442652377755     
          43  -683.14442566390073        247.92999908154133       -435.21442658235941     
          44  -683.08991963561073        247.87549299373381       -435.21442664187691     
          45  -683.03415158639882        247.81972488407442       -435.21442670232443     
          46  -682.97712101279296        247.76269424910217       -435.21442676369077     
          47  -682.91882740560993        247.70440057963734       -435.21442682597262     
          48  -682.85927025004435        247.64484336087332       -435.21442688917102     
          49  -682.79844902573950        247.58402207246885       -435.21442695327062     
          50  -682.73636320691503        247.52193618864473       -435.21442701827027     
          51  -682.67301226244160        247.45858517828214       -435.21442708415947     
          52  -682.60839565595825        247.39396850502368       -435.21442715093457     
          53  -682.54251284596774        247.32808562737705       -435.21442721859069     
          54  -682.47536328594651        247.26093599882182       -435.21442728712469     
          55  -682.40694642443373        247.19251906791877       -435.21442735651499     
          56  -682.33726170518617        247.12283427842095       -435.21442742676521     
          57  -682.26630856726047        247.05188106938945       -435.21442749787104     
          58  -682.19408644512737        246.97965887531029       -435.21442756981708     
          59  -682.12059476881450        246.90616712621457       -435.21442764259996     
          60  -682.04583296401211        246.83140524780106       -435.21442771621105     
          61  -681.96980045220243        246.75537266156360       -435.21442779063887     
          62  -681.89249665079728        246.67806878491743       -435.21442786587988     
          63  -681.81392097325954        246.59949303133251       -435.21442794192706     
          64  -681.73407282922904        246.51964481046798       -435.21442801876105     
          65  -681.65295162469511        246.43852352830683       -435.21442809638825     
          66  -681.57055676208449        246.35612858729985       -435.21442817478464     
          67  -681.48688764045971        246.27245938650645       -435.21442825395326     
          68  -681.40194365561774        246.18751532174122       -435.21442833387653     
          69  -681.31572420027112        246.10129578572284       -435.21442841454825     
          70  -681.22822866418142        246.01380016822623       -435.21442849595519     
          71  -681.13945643433328        245.92502785623952       -435.21442857809376     
          72  -681.04940689506520        245.83497823411852       -435.21442866094668     
          73  -680.95807942826445        245.74365068375144       -435.21442874451304     
          74  -680.86547341349308        245.65104458472175       -435.21442882877136     
          75  -680.77158822818774        245.55715931447551       -435.21442891371225     
          76  -680.67642324782457        245.46199424849269       -435.21442899933186     
          77  -680.57997784607301        245.36554876046023       -435.21442908561278     
          78  -680.48225139499834        245.26782222245095       -435.21442917254740     
          79  -680.38324326521808        245.16881400509985       -435.21442926011821     
          80  -680.28295282610736        245.06852347779287       -435.21442934831452     
          81  -680.18137944598072        244.96695000884830       -435.21442943713242     
          82  -680.07852249225448        244.86409296571145       -435.21442952654303     
          83  -679.97438133169658        244.75995171514478       -435.21442961655180     
          84  -679.86895533056509        244.65452562342563       -435.21442970713946     
          85  -679.76224385483431        244.54781405654722       -435.21442979828709     
          86  -679.65424627040284        244.43981638042087       -435.21442988998194     
          87  -679.54496194329943        244.33053196108307       -435.21442998221636     
          88  -679.43439023988685        244.21996016490718       -435.21443007497965     
          89  -679.32253052706278        244.10810035881454       -435.21443016824821     
          90  -679.20938217250500        243.99495191049462       -435.21443026201041     
          91  -679.09494454487515        243.88051418862483       -435.21443035625032     
          92  -678.97921701405460        243.76478656309368       -435.21443045096089     
          93  -678.86219895134809        243.64776840522993       -435.21443054611814     
